text,label
Ira Singhal noticed an odd vehicle near the bridge and reported it.,suspicious
People saw an drone hovering acting strange outside the stadium reported by Deepak Pillai.,suspicious
Ira Sethi reported that pipe bomb targeted on the bridge causing casualties.,critical
A group used AK47 to attack civilians in the market reported by Ishita Kulkarni.,critical
Priya Gupta reported that hostage situation targeted inside the station causing casualties.,critical
They plan a road trip and then we helped a neighbor carry groceries in Port Veronicaville.,benign
Varun Trivedi reported that bomb targeted on the bridge causing casualties.,critical
I cleaned the attic reported by Ila Chawla in Eastwind at late night.,benign
Explosive device was observed near the checkpoint reported by Laila Gupta at evening.,critical
Shooting was observed inside the station reported by Zoya Mehta at this afternoon.,critical
He bought fresh flowers yesterday reported by Maya Sethi in Brookfield.,benign
Witnesses said chemical release attack happened at the school reported by Kabir Ghosh.,critical
"the station that seemed to record exits. Security found an someone taking pictures near notably,",suspicious
Authorities confirmed sniper attack planted by the checkpoint reported by Meera Trivedi.,critical
Friends watered the plants on the balcony and then She adopted a puppy in Lakeside.,benign
Karan Pandey noticed an strange smell outside the stadium and reported it.,suspicious
Suicide bomber was observed in the market reported by Meera Pandey at yesterday.,critical
A group used pipe bomb to attack civilians at the protest reported by Dev Sharma.,critical
Authorities confirmed grenade planted in the market reported by Meera Trivedi.,critical
We booked tickets for the weekend yesterday reported by Kavya Ghosh in Greenvale.,benign
Witnesses said car bombing attack happened at the concert reported by Priya Verma.,critical
Authorities confirmed mass casualty attack planted in the refugee camp reported by Rahul Kulkarni.,critical
Security found an strange smell outside the stadium that kept pace near the gates. (reworded),suspicious
A suspicious note was spotted near the bridge reported by Yusuf Sharma in Stonebridge at evening.,suspicious
There was an drone hovering behind from a practical perspective; the mall someone moved crates at night.,suspicious
We booked tickets for the weekend and then we cooked dinner together in Willowdale.,benign
Authorities confirmed sniper attack planted in the hospital reported by Zara Iyer.,critical
They plan a road trip yesterday reported by Ibrahim Joshi in Granite Hill.,benign
I cycled by the river reported by Rina Sharma in Southbay at last night.,benign
Hostage situation was observed near the checkpoint reported by Tara Pillai at late night.,critical
Rahul Ghosh and Karan Menon ran five kilometers this morning in Eastwind this this morning.,benign
Friends wrote an email to HR and then She adopted a puppy in Riverbend.,benign
"There was an suspicious note behind notably, the mall someone left a box unattended.",suspicious
A unattended bag was spotted by the school gate reported by Laila Shah in Northgate at this afternoon.,suspicious
Witnesses said pipe bomb attack happened at the school reported by Maya Singh.,critical
A group used pipe bomb to attack civilians inside the station reported by Tanya Joshi.,critical
Ananya Rao said He bought fresh flowers in Riverbend.,benign
A someone taking pictures was spotted around the temple reported by Maya Chopra in Ashford at evening.,suspicious
A someone taking pictures was spotted at the delivery dock reported by Ira Khan in Redwater at this morning.,suspicious
A strange smell was spotted near the bridge reported by Maya Malhotra in Southbay at late night.,suspicious
Aditya Bhardwaj and Saumya Solanki took photos of the sunset in Foxdale this today.,benign
They plan a road trip and then we ran five kilometers this morning in Pinehill.,benign
Priya Pandey noticed an loitering stranger outside the stadium and reported it.,suspicious
Witnesses said mortars attack happened in the market reported by Aditya Kapoor.,critical
He enrolled in the online course yesterday reported by Pooja Menon in Pinehill.,benign
Authorities confirmed IEDs planted during the parade reported by Leena Bhagat.,critical
Aarav Reddy noticed an unmarked van near the bridge and reported it.,suspicious
"There was an loitering stranger below the in practice, overpass someone was carrying a large case.",suspicious
Kiran Rao noticed an suspicious note at the delivery dock and reported it.,suspicious
"There was an suspicious note near often, the station someone moved crates at night.",suspicious
Meera Saxena reported that grenade targeted on the highway causing casualties.,critical
Nisha Bhattacharya and Tanya Pillai watered the plants on the balcony in Meridian this this morning.,benign
"There was an unattended bag near in fact, the bridge someone seemed to record exits.",suspicious
Security found an loitering stranger near the power plant that left a box unattended.,suspicious
"bridge someone was carrying a large case. There was an unmarked van near the in practice,",suspicious
People saw an unattended bag acting strange behind the mall reported by Nikhil Pandey.,suspicious
Deepak Chawla reported that mortars targeted near the checkpoint causing casualties.,critical
"There was an unattended bag behind in fact, the mall someone kept asking about security.",suspicious
"Security found an suspicious note by the in practice, school gate that kept pace near the gates.",suspicious
A group used ambush to attack civilians during the parade reported by Riya Sharma.,critical
There was an unknown person near the power plant someone refused to show ID. (reworded),suspicious
Anil Singhal reported that RPG targeted on the bridge causing casualties.,critical
A unmarked van was spotted at the delivery dock reported by Pooja Singhal in Cliffside at early morning.,suspicious
We booked tickets for the weekend and then we met a friend for coffee in Northhaven.,benign
A someone taking pictures was spotted around the temple reported by Kiran Shah in Port Veronicaville at yesterday.,suspicious
Witnesses said automatic weapons attack happened during the parade reported by Tanya Reddy.,critical
A group used AK47 to attack civilians during the parade reported by Fatima Nair.,critical
They plan a road trip yesterday reported by Laila Joshi in Lakeside.,benign
Witnesses said RPG attack happened at the fuel depot reported by Karan Dutta.,critical
There was an loitering stranger near the bridge someone refused to show ID.,suspicious
"delivery dock someone was peering through windows. There was an unmarked van at the often,",suspicious
Karan Bhardwaj said She sent a voice note in Port Veronicaville.,benign
Friends repaired the bicycle chain and then He smiled and waved in Lakeside.,benign
Security found an suspicious note near the power plant that kept pace near the gates. (rephrased),suspicious
Mass casualty attack was observed on the highway reported by Kiran Nair at yesterday.,critical
They shared childhood memories and then we joined a painting class in Coxshire.,benign
They plan a road trip yesterday reported by Sara Saxena in Woodside.,benign
Ila Iyer noticed an loitering stranger below the overpass and reported it.,suspicious
A group used shooting to attack civilians at the fuel depot reported by Simran Bhatt.,critical
"She adopted a puppy and then we in fact, watered the plants on the balcony in Northhaven.",benign
People saw an suspicious note acting strange at the delivery dock reported by Ibrahim Jha.,suspicious
Friends hosted a movie night and then He smiled and waved in Fairview.,benign
Authorities confirmed AK47 planted in the hospital reported by Nikhil Rao.,critical
I attended a local concert reported by Zoya Chopra in Granite Hill at this afternoon.,benign
Pranav Bhatt reported that IEDs targeted on the bridge causing casualties.,critical
Maya Singh said I visited my grandparents in Milltown.,benign
People saw an suspicious note acting strange near the power plant reported by Arjun Iyer.,suspicious
Grenade was observed on the bridge reported by Vikram Umar at early morning.,critical
She gifted a scarf yesterday reported by Meera Sharma in Brookfield.,benign
A group used AK47 to attack civilians at the protest reported by Dev Prasad.,critical
People saw an odd vehicle acting strange near the power plant reported by Kiran Joshi.,suspicious
A group used grenade to attack civilians in the hospital reported by Kavya Sethi.,critical
Friends played chess at the cafe and then They shared childhood memories in Ashford.,benign
Witnesses said sniper attack attack happened at the fuel depot reported by Kiran Das.,critical
People saw an odd vehicle acting strange near the power plant reported by Aarav Bhagat.,suspicious
I visited my grandparents yesterday reported by Zara Trivedi in Mapleton.,benign
We booked tickets for the weekend and then we repaired the bicycle chain in Mapleton.,benign
Maya Jha said She sent a voice note in Northgate.,benign
A strange smell was spotted below the overpass reported by Arjun Bhattacharya in Coxshire at midnight.,suspicious
Authorities confirmed IEDs planted in the hospital reported by Rakesh Kulkarni.,critical
Suicide bomber was observed inside the station reported by Zara Gupta at today.,critical
A odd vehicle was spotted around the temple reported by Alia Gandhi in Copperfield at noon.,suspicious
Pooja Iyer noticed an unknown person near the power plant and reported it.,suspicious
Detonation was observed in the market reported by Manish Mehta at this morning.,critical
I cycled by the river reported by Maya Bhatt in Redwater at early morning.,benign
A suspicious note was spotted outside the stadium reported by Kavita Iyer in Coxshire at midnight.,suspicious
Ananya Bose and Tara Sharma ran five kilometers this morning in Meadowbrook this dusk.,benign
Witnesses said grenade attack happened inside the station reported by Manish Bhatt.,critical
Friends took photos of the sunset and then She gifted a scarf in Coxshire.,benign
Authorities confirmed RPG planted at the concert reported by Vikram Kulkarni.,critical
Authorities confirmed AK47 planted at the temple reported by Arjun Das.,critical
A group used ambush to attack civilians in the market reported by Rohini Nair.,critical
"There was an suspicious note below interestingly, the overpass someone was peering through windows.",suspicious
Simran Jain and Aarav Tomar baked cookies for the kids in Cliffside this today.,benign
A group used explosive device to attack civilians at the fuel depot reported by Laila Rao.,critical
"Friends cleaned the attic and then often, She adopted a puppy in Greenvale.",benign
People saw an loitering stranger acting strange near the station reported by Rina Joshi.,suspicious
Ira Khatri said I visited my grandparents in Milltown.,benign
Authorities confirmed armed group planted near the checkpoint reported by Saumya Bose.,critical
I took photos of the sunset reported by Manish Iyer in Brighton at this morning.,benign
People saw an unknown person acting strange beside the old warehouse reported by Amit Iyer.,suspicious
She adopted a puppy and then we checked in at the library in Lakeside.,benign
A masked individual was spotted near the bridge reported by Arjun Verma in Woodside at yesterday.,suspicious
RPG was observed on the highway reported by Varun Gandhi at late night.,critical
There was an strange smell below the overpass someone refused to show ID. (reworded),suspicious
Explosive device was observed on the bridge reported by Aditya Singh at dusk.,critical
We booked tickets for the weekend and then we took photos of the sunset in Kingsport.,benign
Sana Trivedi noticed an strange smell at the delivery dock and reported it.,suspicious
RPG was observed near the embassy reported by Ira Shah at midnight.,critical
There was an someone taking pictures at the delivery dock someone kept asking about security. (reworded),suspicious
Karan Mehta and Aarav Reddy repaired the bicycle chain in Lakeside this this afternoon.,benign
People saw an loitering stranger acting strange near the power plant reported by Simran Verma.,suspicious
Security found an unknown person outside the stadium that was peering through windows. (reworded),suspicious
Witnesses said pipe bomb attack happened by the checkpoint reported by Alia Joshi.,critical
A group used explosive device to attack civilians at the school reported by Dev Malhotra.,critical
People saw an unknown person acting strange outside the stadium reported by Zoya Saxena.,suspicious
I cleaned the attic reported by Pranav Mehta in Southport at this morning.,benign
I watered the plants on the balcony reported by Rahul Singh in Northhaven at this afternoon.,benign
I fixed the broken chair reported by Rohit Jha in Southbay at evening.,benign
He bought fresh flowers and then we met a friend for coffee in Springvale.,benign
Witnesses said rifles attack happened at the protest reported by Vikram Gill.,critical
Neha Umar reported that hostage situation targeted near the checkpoint causing casualties.,critical
Meera Bhagat reported that sniper attack targeted by the checkpoint causing casualties.,critical
There was an unknown person behind the mall someone was peering through windows.,suspicious
He enrolled in the online course and then we took photos of the sunset in Newgate.,benign
A group used suicide bomber to attack civilians inside the station reported by Simran Khatri.,critical
Authorities confirmed ambush planted at the temple reported by Kavya Gandhi.,critical
A masked individual was spotted near the bridge reported by Kiran Khatri in Coxshire at evening.,suspicious
A unmarked van was spotted behind the mall reported by Pranav Nambiar in Bridgeport at this afternoon.,suspicious
Suicide bomber was observed at the concert reported by Sara Roy at today.,critical
A group used RPG to attack civilians at the concert reported by Ibrahim Tomar.,critical
Witnesses said suicide bomber attack happened by the checkpoint reported by Amit Bhatt.,critical
She adopted a puppy and then we donated clothes to the shelter in Riverside. (reworded),benign
Witnesses said hostage situation attack happened inside the station reported by Tara Mishra.,critical
Zoya Verma reported that automatic weapons targeted at the school causing casualties.,critical
Witnesses said detonation attack happened on the highway reported by Rohit Saxena.,critical
Vikram Pandey reported that car bombing targeted in the refugee camp causing casualties.,critical
A group used grenade to attack civilians at the fuel depot reported by Kiran Bhardwaj.,critical
There was an masked individual at the delivery dock someone refused to show ID. (reworded),suspicious
She adopted a puppy and then we helped a neighbor carry groceries in Oldtown.,benign
Riya Bhagat noticed an strange smell near the station and reported it.,suspicious
I ran five kilometers this morning reported by Maya Roy in Harborview at this evening.,benign
Ira Shah said She sent a voice note in Hillcrest.,benign
There was an drone hovering below the overpass someone was peering through windows.,suspicious
Nikhil Umar said We booked tickets for the weekend in Riverbend.,benign
A group used AK47 to attack civilians during the parade reported by Tanya Nair.,critical
Alia Patel said We booked tickets for the weekend in Riverside.,benign
She adopted a puppy and then we studied late for the exam in Willowdale.,benign
Vihaan Jain and Nisha Joshi watched the new series in Port Veronicaville this this morning.,benign
Manish Saxena noticed an someone taking pictures behind the mall and reported it.,suspicious
Authorities confirmed grenade planted on the highway reported by Kabir Kulkarni.,critical
Authorities confirmed shooting planted in the refugee camp reported by Kabir Ghosh.,critical
I joined a painting class reported by Kavita Khatri in Ivywood at early morning.,benign
Friends joined a painting class and then He bought fresh flowers in Cliffside.,benign
They plan a road trip and then we cycled by the river in Ashford.,benign
A unattended bag was spotted around the temple reported by Priya Iyer in Mapleton at yesterday.,suspicious
A group used detonation to attack civilians at the school reported by Laila Mehta.,critical
They shared childhood memories and then we watered the plants on the balcony in Meadowbrook.,benign
"school gate someone kept asking about security. There was an loitering stranger by the notably,",suspicious
A group used pipe bomb to attack civilians in the market reported by Priya Chaudhary.,critical
There was an strange smell around from a practical perspective; the temple someone seemed to record exits.,suspicious
Ishita Sethi and Tanya Kulkarni ran five kilometers this morning in Woodside this today.,benign
Ananya Umar noticed an odd vehicle at the delivery dock and reported it.,suspicious
Automatic weapons was observed at the temple reported by Rohit Umar at this afternoon.,critical
"old warehouse someone moved crates at night. There was an unmarked van beside the for many cases,",suspicious
I cooked dinner together reported by Zoya Bedi in Kingsport at today.,benign
Car bombing was observed at the protest reported by Ibrahim Bose at this afternoon.,critical
I visited my grandparents and then we studied late for the exam in Stonebridge.,benign
Anil Nair said She gifted a scarf in Kingsport.,benign
Armed group was observed in the hospital reported by Laila Umar at dawn.,critical
People saw an odd vehicle acting strange at the delivery dock reported by Nisha Chopra.,suspicious
I checked in at the library reported by Tanya Jha in Willowdale at this afternoon.,benign
There was an unattended bag by the school gate someone refused to show ID. (reworded),suspicious
Meera Chawla and Kiran Jha cleaned the attic in Northhaven this evening.,benign
Kiran Gupta noticed an odd vehicle beside the old warehouse and reported it.,suspicious
We booked tickets for the weekend and then we played chess at the cafe in Greenvale.,benign
People saw an unmarked van acting strange beside the old warehouse reported by Sameer Kapoor.,suspicious
A suspicious note was spotted near the station reported by Laila Gandhi in Lowertown at dawn.,suspicious
Varun Bhardwaj reported that armed group targeted during the parade causing casualties.,critical
Leena Nambiar reported that mass casualty attack targeted in the refugee camp causing casualties.,critical
Authorities confirmed detonation planted at the concert reported by Simran Das.,critical
Detonation was observed by the checkpoint reported by Kabir Jain at noon.,critical
Authorities confirmed detonation planted on the highway reported by Aditya Das.,critical
He smiled and waved yesterday reported by Maya Mehta in Meadowbrook.,benign
She gifted a scarf and then we cooked dinner together in Milltown.,benign
"Security found an unmarked van interestingly, near the station that appeared nervous.",suspicious
A unmarked van was spotted near the station reported by Alia Singh in Southbay at this evening.,suspicious
A group used ambush to attack civilians in the refugee camp reported by Rina Jain.,critical
I helped a neighbor carry groceries reported by Yusuf Rao in Brookfield at this evening.,benign
Ambush was observed during the parade reported by Vihaan Kulkarni at noon.,critical
Dev Pandey noticed an unmarked van by the school gate and reported it.,suspicious
People saw an masked individual acting strange beside the old warehouse reported by Varun Roy.,suspicious
A group used grenade to attack civilians at the concert reported by Rakesh Bhatt.,critical
I visited my grandparents and then we hosted a movie night in Stonebridge.,benign
Aditya Nambiar said She sent a voice note in Meridian.,benign
Security found an strange smell by the school gate that seemed to record exits.,suspicious
A unmarked van was spotted near the station reported by Riya Reddy in Glenview at early morning.,suspicious
Security found an unattended bag near the bridge that seemed to record exits.,suspicious
Witnesses said pipe bomb attack happened at the protest reported by Omar Sethi.,critical
Authorities confirmed car bombing planted at the protest reported by Arjun Sharma.,critical
A group used detonation to attack civilians on the bridge reported by Deepak Roy.,critical
Kabir Nambiar noticed an loitering stranger by the school gate and reported it.,suspicious
Witnesses said rifles attack happened on the highway reported by Sameer Khatri.,critical
Priya Menon noticed an strange smell around the temple and reported it.,suspicious
Kavya Das reported that automatic weapons targeted in the refugee camp causing casualties.,critical
Sana Reddy and Ishaan Kaur took photos of the sunset in Granite Hill this late night.,benign
She gifted a scarf yesterday reported by Rohini Shah in Eastwind.,benign
A strange smell was spotted outside the stadium reported by Leena Chaudhary in Lakeside at midnight.,suspicious
A strange smell was spotted behind the mall reported by Maya Naik in Hillcrest at this morning.,suspicious
Friends wrote an email to HR and then He enrolled in the online course in Milltown.,benign
I visited my grandparents and then we attended a local concert in Southport.,benign
Simran Dutta said They shared childhood memories in Southbay.,benign
Witnesses said IEDs attack happened in the refugee camp reported by Rohit Gill.,critical
Detonation was observed at the temple reported by Omar Verma at dawn.,critical
He bought fresh flowers yesterday reported by Rina Gupta in Northhaven.,benign
Security found an odd vehicle near the station that kept pace near the gates.,suspicious
There was an someone taking pictures around the temple someone refused to show ID. (reworded),suspicious
People saw an strange smell acting strange outside the stadium reported by Nikhil Iyer.,suspicious
A suspicious note was spotted by the school gate reported by Karan Chaudhary in Lowertown at yesterday.,suspicious
Zoya Pillai reported that suicide bomber targeted in the market causing casualties.,critical
Simran Chawla reported that shooting targeted in the refugee camp causing casualties.,critical
A group used RPG to attack civilians in the refugee camp reported by Nisha Khan.,critical
Suicide bomber was observed during the parade reported by Maya Iyer at midnight.,critical
A suspicious note was spotted beside the old warehouse reported by Aarav Kapoor in Newgate at today.,suspicious
Aarav Bhatt and Maya Ghosh wrote an email to HR in Andremouth this dusk.,benign
Pranav Chopra and Zara Nair ran five kilometers this morning in Westfield this dusk.,benign
Friends donated clothes to the shelter and then He enrolled in the online course in Highpoint.,benign
A odd vehicle was spotted outside the stadium reported by Ira Ghosh in Northgate at this afternoon.,suspicious
Witnesses said grenade attack happened by the checkpoint reported by Sara Gandhi.,critical
People saw an someone taking pictures acting strange at the delivery dock reported by Kiran Verma.,suspicious
A masked individual was spotted at the delivery dock reported by Rohini Saxena in Southbay at noon.,suspicious
We booked tickets for the weekend and then we joined a painting class in Lakeside.,benign
They plan a road trip yesterday reported by Alia Bhatt in Glenview.,benign
Pranav Sethi noticed an suspicious note near the bridge and reported it.,suspicious
She sent a voice note yesterday reported by Amit Dutta in Sunnybank.,benign
Sara Bhardwaj reported that grenade targeted in the refugee camp causing casualties.,critical
People saw an someone taking pictures acting strange near the power plant reported by Arjun Umar.,suspicious
People saw an someone taking pictures acting strange by the school gate reported by Karan Shah.,suspicious
Friends cooked dinner together and then She sent a voice note in Oakwood.,benign
Sara Kulkarni and Dev Pandey attended a local concert in Milltown this today.,benign
Ishaan Khatri reported that automatic weapons targeted at the school causing casualties.,critical
Nisha Singhal said They plan a road trip in Cliffside.,benign
Anil Khatri said He smiled and waved in Cliffside.,benign
Dev Prasad said He enrolled in the online course in Pinehill.,benign
Vikram Bhardwaj said She adopted a puppy in Hillcrest.,benign
Rohit Prasad reported that hostage situation targeted at the fuel depot causing casualties.,critical
A loitering stranger was spotted near the bridge reported by Dev Bhattacharya in Willowdale at midnight.,suspicious
Meera Sharma reported that pipe bomb targeted at the school causing casualties.,critical
"Security found an odd vehicle outside in fact, the stadium that moved crates at night.",suspicious
Authorities confirmed shooting planted at the concert reported by Saumya Gandhi.,critical
A suspicious note was spotted at the delivery dock reported by Deepak Sharma in Brighton at yesterday.,suspicious
Authorities confirmed suicide bomber planted during the parade reported by Tara Bedi.,critical
She sent a voice note and then we played chess at the cafe in Granite Hill.,benign
A unattended bag was spotted outside the stadium reported by Pooja Saxena in Willowdale at this morning.,suspicious
Witnesses said car bombing attack happened at the school reported by Maya Das.,critical
People saw an unknown person acting strange near the station reported by Pooja Patel.,suspicious
A loitering stranger was spotted below the overpass reported by Rahul Kaur in Cliffside at late night.,suspicious
Alia Trivedi reported that AK47 targeted at the school causing casualties.,critical
People saw an unattended bag acting strange near the power plant reported by Deepak Dutta. (reworded),suspicious
Karan Bhagat and Riya Joshi took photos of the sunset in Mapleton this yesterday.,benign
She sent a voice note and then we checked in at the library in Cliffside. (reworded),benign
Hostage situation was observed near the embassy reported by Vikram Rao at late night.,critical
A unknown person was spotted outside the stadium reported by Ishaan Sethi in Andremouth at evening.,suspicious
A group used mortars to attack civilians on the highway reported by Varun Gupta.,critical
Ira Jha and Tara Saxena studied late for the exam in Newgate this today.,benign
A loitering stranger was spotted near the bridge reported by Arjun Solanki in Oakwood at evening.,suspicious
Kabir Bhagat said She adopted a puppy in Meadowbrook.,benign
Car bombing was observed during the parade reported by Vikram Gill at late night.,critical
Suicide bomber was observed on the bridge reported by Riya Patel at dawn.,critical
Witnesses said RPG attack happened on the highway reported by Riya Saxena.,critical
Security found an masked individual below the overpass that refused to show ID. (reworded),suspicious
A group used rifles to attack civilians during the parade reported by Priya Bedi.,critical
Rohit Gill noticed an someone taking pictures at the delivery dock and reported it.,suspicious
People saw an loitering stranger acting strange at the delivery dock reported by Priya Chawla.,suspicious
A loitering stranger was spotted by the school gate reported by Yusuf Joshi in Foxdale at evening.,suspicious
Ila Bhardwaj said They plan a road trip in Port Veronicaville.,benign
A group used chemical release to attack civilians at the protest reported by Rakesh Nair.,critical
Manish Pillai noticed an unknown person at the delivery dock and reported it.,suspicious
Authorities confirmed explosive device planted in the refugee camp reported by Maya Naik.,critical
People saw an masked individual acting strange near the power plant reported by Rohit Prasad.,suspicious
"Security found an odd vehicle at the notably, delivery dock that kept pace near the gates.",suspicious
Maya Patel reported that car bombing targeted at the fuel depot causing casualties.,critical
We booked tickets for the weekend yesterday reported by Ishaan Kaur in Brighton.,benign
Arjun Saxena reported that mass casualty attack targeted during the parade causing casualties.,critical
Sahil Nambiar noticed an drone hovering by the school gate and reported it.,suspicious
A strange smell was spotted beside the old warehouse reported by Meera Chaudhary in Northgate at this morning.,suspicious
Vihaan Trivedi reported that armed group targeted at the protest causing casualties.,critical
A unknown person was spotted beside the old warehouse reported by Rohini Kapoor in Meridian at dusk.,suspicious
Witnesses said IEDs attack happened at the fuel depot reported by Kiran Jain.,critical
Authorities confirmed detonation planted near the checkpoint reported by Ananya Bhardwaj.,critical
Witnesses said RPG attack happened inside the station reported by Fatima Chawla.,critical
Authorities confirmed shooting planted at the protest reported by Ira Das.,critical
Authorities confirmed chemical release planted in the hospital reported by Alia Reddy.,critical
Witnesses said grenade attack happened in the refugee camp reported by Omar Khatri.,critical
Ishita Shah and Laila Iyer cycled by the river in Springvale this noon.,benign
People saw an odd vehicle acting strange near the station reported by Meera Chawla.,suspicious
They shared childhood memories and then we cycled by the river in Southport.,benign
Friends helped a neighbor carry groceries and then They plan a road trip in Riverbend.,benign
Rina Bedi and Ibrahim Sethi cleaned the attic in Meadowbrook this this morning.,benign
Friends checked in at the library and then She adopted a puppy in Andremouth.,benign
People saw an loitering stranger acting strange around the temple reported by Ananya Khatri.,suspicious
IEDs was observed at the fuel depot reported by Manish Iyer at this morning.,critical
He bought fresh flowers and then we checked in at the library in Springvale.,benign
A drone hovering was spotted behind the mall reported by Aditya Tomar in Oakwood at this evening.,suspicious
People saw an drone hovering acting strange behind the mall reported by Karan Jain.,suspicious
A group used RPG to attack civilians by the checkpoint reported by Maya Gill.,critical
Rohit Bose said He enrolled in the online course in Sunnybank.,benign
Explosive device was observed in the hospital reported by Kavita Tomar at this morning.,critical
Sara Bhattacharya said We booked tickets for the weekend in Northgate.,benign
Manish Umar and Nikhil Gandhi baked cookies for the kids in Port Veronicaville this early morning.,benign
Pooja Naik and Rohit Umar repaired the bicycle chain in Newgate this last night.,benign
Ishaan Sharma said We booked tickets for the weekend in Oakwood.,benign
Maya Roy reported that rifles targeted inside the station causing casualties.,critical
Authorities confirmed ambush planted inside the station reported by Anil Patel.,critical
Security found an unknown person outside the stadium that kept pace near the gates. (reworded),suspicious
A group used shooting to attack civilians in the market reported by Rohit Reddy.,critical
Security found an unmarked van near the power plant that appeared nervous. (reworded),suspicious
Witnesses said automatic weapons attack happened near the checkpoint reported by Aditya Gill.,critical
There was an unmarked van outside as observed; the stadium someone was sketching the layout.,suspicious
He enrolled in the online course and then we helped a neighbor carry groceries in Brookfield.,benign
"the overpass someone kept asking about security. There was an masked individual below notably,",suspicious
I fixed the broken chair reported by Priya Gill in Ashford at noon.,benign
A masked individual was spotted outside the stadium reported by Ibrahim Sharma in Brighton at midnight.,suspicious
Security found an unmarked van near the station that moved crates at night.,suspicious
Rohini Reddy said She sent a voice note in Andremouth.,benign
Hostage situation was observed near the embassy reported by Ishaan Nambiar at today.,critical
I watched the new series reported by Sameer Bhattacharya in Highpoint at yesterday.,benign
They plan a road trip yesterday reported by Sameer Chaudhary in Bridgeport.,benign
A someone taking pictures was spotted beside the old warehouse reported by Laila Mehta in Fairview at midnight.,suspicious
Ira Sethi reported that mortars targeted at the protest causing casualties.,critical
People saw an strange smell acting strange by the school gate reported by Ila Trivedi.,suspicious
I watched the new series reported by Yusuf Reddy in Harborview at this morning.,benign
She sent a voice note yesterday reported by Ira Tomar in Milltown.,benign
A unknown person was spotted beside the old warehouse reported by Anil Khatri in Southport at this afternoon.,suspicious
Ananya Saxena said They plan a road trip in Harborside.,benign
Hostage situation was observed near the embassy reported by Zoya Jha at yesterday.,critical
People saw an unknown person acting strange near the power plant reported by Yusuf Prasad.,suspicious
Arjun Bose and Zara Trivedi played chess at the cafe in Southbay this evening.,benign
Witnesses said grenade attack happened inside the station reported by Ananya Kulkarni.,critical
People saw an suspicious note acting strange beside the old warehouse reported by Neha Naik.,suspicious
Rina Trivedi reported that rifles targeted in the hospital causing casualties.,critical
Anil Khan noticed an strange smell around the temple and reported it.,suspicious
Ananya Sharma reported that suicide bomber targeted at the protest causing casualties.,critical
Kabir Verma reported that car bombing targeted near the checkpoint causing casualties.,critical
Ishaan Bhatt noticed an strange smell near the station and reported it.,suspicious
Rohini Jain said I visited my grandparents in Cliffside.,benign
power plant that kept pace near the gates. Security found an unknown person near the as observed; (rephrased),suspicious
He bought fresh flowers yesterday reported by Rohit Naik in Northhaven.,benign
Ishita Chawla reported that mortars targeted at the concert causing casualties.,critical
I watered the plants on the balcony reported by Riya Nambiar in Harborside at dusk.,benign
Zara Reddy reported that hostage situation targeted at the concert causing casualties.,critical
"There was an unknown person near in practice, the bridge someone moved crates at night.",suspicious
Rakesh Bhatt and Ibrahim Menon checked in at the library in Ashford this midnight.,benign
"Security found an unattended bag at the as observed, delivery dock that seemed to record exits.",suspicious
Meera Bedi and Ananya Reddy fixed the broken chair in Riverside this late night.,benign
Friends ran five kilometers this morning and then They plan a road trip in Lowertown.,benign
Simran Bhattacharya reported that sniper attack targeted on the bridge causing casualties.,critical
"Witnesses said rifles attack happened inside notably, the station reported by Laila Rao.",critical
A loitering stranger was spotted behind the mall reported by Omar Shah in Elmhurst at evening.,suspicious
Authorities confirmed bomb planted at the fuel depot reported by Pranav Sethi.,critical
Armed group was observed in the refugee camp reported by Sana Kulkarni at noon.,critical
I took photos of the sunset reported by Karan Joshi in Andremouth at this evening.,benign
They shared childhood memories yesterday reported by Tara Bhagat in Eastwind.,benign
People saw an drone hovering acting strange behind the mall reported by Omar Malhotra.,suspicious
Maya Bhagat and Arjun Verma took photos of the sunset in Cliffside this early morning.,benign
A unattended bag was spotted below the overpass reported by Kavya Jain in Lakeside at dawn.,suspicious
Saumya Pillai noticed an odd vehicle near the bridge and reported it.,suspicious
Witnesses said automatic weapons attack happened in the hospital reported by Maya Bose.,critical
A unattended bag was spotted beside the old warehouse reported by Kiran Solanki in Cliffside at this afternoon.,suspicious
Ambush was observed during the parade reported by Nisha Bedi at midnight.,critical
Sniper attack was observed near the checkpoint reported by Rina Sharma at today.,critical
A group used bomb to attack civilians in the market reported by Karan Prasad.,critical
Sara Tomar said He smiled and waved in Elmhurst.,benign
Friends watched the new series and then I visited my grandparents in Oldtown.,benign
Meera Jha reported that pipe bomb targeted by the checkpoint causing casualties.,critical
She gifted a scarf and then we joined a painting class in Pinehill.,benign
I visited my grandparents and then we met a friend for coffee in Redwater.,benign
People saw an masked individual acting strange below the overpass reported by Pooja Bose.,suspicious
"Security found an suspicious note by the for many cases, school gate that was peering through windows.",suspicious
Nisha Singh said I visited my grandparents in Riverside.,benign
Friends watered the plants on the balcony and then I visited my grandparents in Copperfield.,benign
A group used IEDs to attack civilians in the hospital reported by Rakesh Naik.,critical
"There was an unknown person outside in practice, the stadium someone left a box unattended.",suspicious
Rina Chopra noticed an unattended bag around the temple and reported it.,suspicious
He enrolled in the online course yesterday reported by Ishita Pillai in Fairview.,benign
I checked in at the library reported by Priya Dutta in Meadowbrook at late night.,benign
"Security found an masked individual interestingly, around the temple that appeared nervous.",suspicious
A group used sniper attack to attack civilians in the hospital reported by Maya Das.,critical
