impending	O
attack	O
in	O
Whiteburgh	B-LOCATION
using	O
AK-47	B-WEAPON
at	O
evening.	B-TIME

Military	O
sources	O
say	O
Robert	B-PERSON
Spencer	B-PERSON
planned	O
a	O
strike	O
at	O
Kennethburgh	B-LOCATION
using	O
drone	B-WEAPON
at	O
03:00.	B-TIME

At	O
07:45,	B-TIME
Kelly	B-PERSON
Robles	B-PERSON
met	O
with	O
Cory	B-PERSON
Brown	B-PERSON
in	O
North	O
Anthonyfurt	O
to	O
discuss	O
sniper	O
rifle.	O

dawn:	B-TIME
Surveillance	O
detected	O
Carlos	B-PERSON
Mann	B-PERSON
transporting	O
RPG	B-WEAPON
through	O
New	O
Kelsey.	O

dawn:	B-TIME
Surveillance	O
detected	O
Jose	B-PERSON
Silva	B-PERSON
transporting	O
grenade	B-WEAPON
through	O
Olsonshire.	B-LOCATION

At	O
dawn,	B-TIME
Michael	B-PERSON
Salinas	B-PERSON
met	O
with	O
Willie	B-PERSON
Spencer	B-PERSON
in	O
Cooperton	B-LOCATION
to	O
discuss	O
chemical	O
gas.	O

Authorities	O
in	O
Vanessafort	B-LOCATION
detained	O
Tracy	B-PERSON
Morris	B-PERSON
with	O
explosives	O
resembling	O
chemical	O
gas	O
at	O
evening.	B-TIME

13:30:	B-TIME
Surveillance	O
detected	O
Karen	B-PERSON
Mills	B-PERSON
transporting	O
sniper	O
rifle	O
through	O
Susanstad.	B-LOCATION

At	O
20:15,	B-TIME
Erin	B-PERSON
Evans	B-PERSON
met	O
with	O
Jack	B-PERSON
Wolf	O
MD	B-PERSON
in	O
Grantborough	B-LOCATION
to	O
discuss	O
IED.	B-WEAPON

Allen	B-PERSON
May	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Port	O
Thomasport	O
around	O
evening.	B-TIME

Christopher	B-PERSON
Smith	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Danielmouth	B-LOCATION
around	O
07:45.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Aaron	B-PERSON
Brown	B-PERSON
uncovered	O
hidden	O
RPG	B-WEAPON
caches	O
in	O
North	O
Keith.	O

A	O
joint	O
operation	O
led	O
by	O
Michele	B-PERSON
Nolan	B-PERSON
uncovered	O
hidden	O
AK-47	B-WEAPON
caches	O
in	O
Campbellchester.	B-LOCATION

Terry	B-PERSON
Soto	B-PERSON
and	O
Kara	B-PERSON
Pennington	B-PERSON
conducted	O
a	O
drill	O
with	O
AK-47	B-WEAPON
near	O
East	O
Parker	O
around	O
13:30.	B-TIME

At	O
07:45,	B-TIME
Charles	B-PERSON
Brown	B-PERSON
met	O
with	O
Clinton	B-PERSON
Morris	B-PERSON
in	O
Wardtown	B-LOCATION
to	O
discuss	O
sniper	O
rifle.	O

Mr.	B-PERSON
David	O
Davis	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
West	O
Edwardton	O
around	O
evening.	B-TIME

Diane	B-PERSON
Wright	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Woodschester	B-LOCATION
using	O
RPG	B-WEAPON
at	O
dawn.	B-TIME

Authorities	O
in	O
Salazarhaven	B-LOCATION
detained	O
Caitlin	B-PERSON
Moses	B-PERSON
with	O
explosives	O
resembling	O
RPG	B-WEAPON
at	O
20:15.	B-TIME

Ellen	B-PERSON
Mccarty	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Mikaylaton	B-LOCATION
around	O
03:00.	B-TIME

At	O
03:00,	B-TIME
Jose	B-PERSON
Edwards	B-PERSON
met	O
with	O
Garrett	B-PERSON
Delgado	B-PERSON
in	O
South	O
Janice	O
to	O
discuss	O
chemical	O
gas.	O

Ms.	B-PERSON
Mallory	O
Thornton	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
East	O
Brandonhaven	O
using	O
IED	B-WEAPON
at	O
midnight.	B-TIME

Multiple	O
drones	O
carrying	O
AK-47	B-WEAPON
spotted	O
near	O
East	O
Philipview	O
just	O
after	O
20:15.	B-TIME

Authorities	O
in	O
Jamesview	B-LOCATION
detained	O
Sierra	B-PERSON
Johnston	B-PERSON
with	O
explosives	O
resembling	O
AK-47	B-WEAPON
at	O
03:00.	B-TIME

Military	O
sources	O
say	O
Courtney	B-PERSON
Farley	B-PERSON
planned	O
a	O
strike	O
at	O
South	O
Karla	O
using	O
chemical	O
gas	O
at	O
07:45.	B-TIME

Melissa	B-PERSON
Bullock	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Lake	O
Samanthafort	O
using	O
sniper	O
rifle	O
at	O
03:00.	B-TIME

Military	O
sources	O
say	O
Rebecca	B-PERSON
Walters	B-PERSON
planned	O
a	O
strike	O
at	O
Robinfurt	B-LOCATION
using	O
chemical	O
gas	O
at	O
03:00.	B-TIME

Authorities	O
in	O
Reedtown	B-LOCATION
detained	O
Nancy	B-PERSON
Sullivan	B-PERSON
with	O
explosives	O
resembling	O
drone	B-WEAPON
at	O
13:30.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
RPG	B-WEAPON
in	O
East	O
John	O
led	O
by	O
Renee	B-PERSON
Burgess	B-PERSON
at	O
20:15.	B-TIME

Philip	B-PERSON
Bond	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
North	O
Andrewport	O
around	O
07:45.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
IED	B-WEAPON
in	O
South	O
Kyleshire	O
led	O
by	O
Colleen	B-PERSON
Brown	B-PERSON
at	O
07:45.	B-TIME

Multiple	O
drones	O
carrying	O
grenade	B-WEAPON
spotted	O
near	O
East	O
Jacobchester	O
just	O
after	O
07:45.	B-TIME

Multiple	O
drones	O
carrying	O
sniper	O
rifle	O
spotted	O
near	O
Dianeton	B-LOCATION
just	O
after	O
midnight.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
AK-47	B-WEAPON
in	O
Wendymouth	B-LOCATION
led	O
by	O
Brooke	B-PERSON
Bradshaw	B-PERSON
at	O
midnight.	B-TIME

Brian	B-PERSON
Hughes	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
North	O
Stanley	O
around	O
evening.	B-TIME

At	O
07:45,	B-TIME
Terry	B-PERSON
Prince	B-PERSON
met	O
with	O
Ashley	B-PERSON
Galloway	B-PERSON
in	O
Sydneyburgh	B-LOCATION
to	O
discuss	O
sniper	O
rifle.	O

Kathryn	B-PERSON
Rios	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
West	O
Brian	O
around	O
evening.	B-TIME

At	O
dawn,	B-TIME
Jaime	B-PERSON
Mack	B-PERSON
met	O
with	O
Brittney	B-PERSON
Hughes	B-PERSON
in	O
Lake	O
Davidport	O
to	O
discuss	O
IED.	B-WEAPON

Maxwell	B-PERSON
Rosario	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Robertberg	B-LOCATION
using	O
drone	B-WEAPON
at	O
dawn.	B-TIME

Multiple	O
drones	O
carrying	O
AK-47	B-WEAPON
spotted	O
near	O
Middletonmouth	B-LOCATION
just	O
after	O
03:00.	B-TIME

Military	O
sources	O
say	O
Angel	B-PERSON
Nolan	B-PERSON
planned	O
a	O
strike	O
at	O
Port	O
Alan	O
using	O
grenade	B-WEAPON
at	O
13:30.	B-TIME

Multiple	O
drones	O
carrying	O
AK-47	B-WEAPON
spotted	O
near	O
Leblancchester	B-LOCATION
just	O
after	O
03:00.	B-TIME

Mary	B-PERSON
Fowler	B-PERSON
and	O
Yolanda	B-PERSON
Clark	B-PERSON
conducted	O
a	O
drill	O
with	O
chemical	O
gas	O
near	O
Chadtown	B-LOCATION
around	O
20:15.	B-TIME

At	O
dawn,	B-TIME
Dillon	B-PERSON
Cantu	B-PERSON
met	O
with	O
Jennifer	B-PERSON
Lucas	B-PERSON
in	O
Lake	O
Erik	O
to	O
discuss	O
RPG.	B-WEAPON

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
drone	B-WEAPON
in	O
South	O
Richard	O
led	O
by	O
Kevin	B-PERSON
Wilkins	B-PERSON
at	O
03:00.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Sean	B-PERSON
Anderson	B-PERSON
uncovered	O
hidden	O
IED	B-WEAPON
caches	O
in	O
New	O
Kimberlyside.	O

Multiple	O
drones	O
carrying	O
RPG	B-WEAPON
spotted	O
near	O
East	O
Edwardmouth	O
just	O
after	O
03:00.	B-TIME

Authorities	O
in	O
New	O
Lawrence	O
detained	O
Phillip	B-PERSON
White	B-PERSON
with	O
explosives	O
resembling	O
grenade	B-WEAPON
at	O
07:45.	B-TIME

At	O
dawn,	B-TIME
Sharon	B-PERSON
Murray	B-PERSON
met	O
with	O
Sandra	B-PERSON
Graves	B-PERSON
in	O
Levystad	B-LOCATION
to	O
discuss	O
RPG.	B-WEAPON

Multiple	O
drones	O
carrying	O
IED	B-WEAPON
spotted	O
near	O
Paulaburgh	B-LOCATION
just	O
after	O
07:45.	B-TIME

Authorities	O
in	O
Neilville	B-LOCATION
detained	O
Craig	B-PERSON
Summers	B-PERSON
with	O
explosives	O
resembling	O
chemical	O
gas	O
at	O
07:45.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
drone	B-WEAPON
in	O
North	O
Laura	O
led	O
by	O
Sandra	B-PERSON
Mosley	B-PERSON
at	O
03:00.	B-TIME

Michael	B-PERSON
Brown	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
South	O
Christopherfurt	O
around	O
dawn.	B-TIME

Connie	B-PERSON
Palmer	B-PERSON
and	O
Brian	B-PERSON
Martin	B-PERSON
conducted	O
a	O
drill	O
with	O
chemical	O
gas	O
near	O
North	O
Angela	O
around	O
20:15.	B-TIME

At	O
03:00,	B-TIME
Timothy	B-PERSON
Martinez	B-PERSON
met	O
with	O
Kelly	B-PERSON
Blake	B-PERSON
in	O
Lake	O
James	O
to	O
discuss	O
AK-47.	B-WEAPON

Tanya	B-PERSON
Taylor	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
New	O
Melindafurt	O
using	O
RPG	B-WEAPON
at	O
13:30.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Sandra	B-PERSON
Hall	B-PERSON
uncovered	O
hidden	O
IED	B-WEAPON
caches	O
in	O
North	O
Jillbury.	O

evening:	B-TIME
Surveillance	O
detected	O
Kimberly	B-PERSON
Tate	B-PERSON
transporting	O
RPG	B-WEAPON
through	O
New	O
Monicaland.	O

Veronica	B-PERSON
Rivera	B-PERSON
and	O
Mrs.	B-PERSON
Kelly	O
Reyes	O
PhD	B-PERSON
conducted	O
a	O
drill	O
with	O
sniper	O
rifle	O
near	O
North	O
Angelaville	O
around	O
dawn.	B-TIME

George	B-PERSON
Schneider	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Paulshire	B-LOCATION
using	O
grenade	B-WEAPON
at	O
03:00.	B-TIME

Multiple	O
drones	O
carrying	O
sniper	O
rifle	O
spotted	O
near	O
South	O
Billfort	O
just	O
after	O
03:00.	B-TIME

midnight:	B-TIME
Surveillance	O
detected	O
Kristin	B-PERSON
Brown	B-PERSON
transporting	O
IED	B-WEAPON
through	O
Jacksonmouth.	B-LOCATION

Multiple	O
drones	O
carrying	O
grenade	B-WEAPON
spotted	O
near	O
Port	O
Heather	O
just	O
after	O
13:30.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
drone	B-WEAPON
in	O
Woodmouth	B-LOCATION
led	O
by	O
Jacqueline	B-PERSON
Patterson	B-PERSON
at	O
13:30.	B-TIME

evening:	B-TIME
Surveillance	O
detected	O
Tiffany	B-PERSON
Rivera	B-PERSON
transporting	O
sniper	O
rifle	O
through	O
North	O
Crystalchester.	O

07:45:	B-TIME
Surveillance	O
detected	O
Kimberly	B-PERSON
Wilson	B-PERSON
transporting	O
IED	B-WEAPON
through	O
Woodmouth.	B-LOCATION

07:45:	B-TIME
Surveillance	O
detected	O
Maria	B-PERSON
Snow	B-PERSON
transporting	O
RPG	B-WEAPON
through	O
Jeremyborough.	B-LOCATION

20:15:	B-TIME
Surveillance	O
detected	O
Barbara	B-PERSON
Smith	B-PERSON
transporting	O
chemical	O
gas	O
through	O
South	O
Cherylstad.	O

Patrick	B-PERSON
Garcia	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Harmonbury	B-LOCATION
using	O
sniper	O
rifle	O
at	O
dawn.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
sniper	O
rifle	O
in	O
West	O
Eric	O
led	O
by	O
Jesse	B-PERSON
Ferguson	B-PERSON
at	O
20:15.	B-TIME

Authorities	O
in	O
North	O
Timothy	O
detained	O
Austin	B-PERSON
Clark	B-PERSON
with	O
explosives	O
resembling	O
AK-47	B-WEAPON
at	O
13:30.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Eric	B-PERSON
Castillo	B-PERSON
uncovered	O
hidden	O
drone	B-WEAPON
caches	O
in	O
Johnstad.	B-LOCATION

Nicholas	B-PERSON
Sherman	B-PERSON
and	O
Douglas	B-PERSON
Taylor	B-PERSON
conducted	O
a	O
drill	O
with	O
drone	B-WEAPON
near	O
West	O
Jeremyville	O
around	O
dawn.	B-TIME

Military	O
sources	O
say	O
Derrick	B-PERSON
Ortega	B-PERSON
planned	O
a	O
strike	O
at	O
Jessicaport	B-LOCATION
using	O
sniper	O
rifle	O
at	O
03:00.	B-TIME

Christina	B-PERSON
Nunez	B-PERSON
and	O
Melody	B-PERSON
Fox	B-PERSON
conducted	O
a	O
drill	O
with	O
RPG	B-WEAPON
near	O
Bakerbury	B-LOCATION
around	O
03:00.	B-TIME

At	O
20:15,	B-TIME
David	B-PERSON
Myers	B-PERSON
met	O
with	O
Robert	B-PERSON
Nelson	O
PhD	B-PERSON
in	O
Youngberg	B-LOCATION
to	O
discuss	O
AK-47.	B-WEAPON

Military	O
sources	O
say	O
Veronica	B-PERSON
Robertson	B-PERSON
planned	O
a	O
strike	O
at	O
South	O
Johnchester	O
using	O
chemical	O
gas	O
at	O
midnight.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
RPG	B-WEAPON
in	O
Port	O
Dale	O
led	O
by	O
Kenneth	B-PERSON
Torres	B-PERSON
at	O
midnight.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Scott	B-PERSON
Williams	B-PERSON
uncovered	O
hidden	O
drone	B-WEAPON
caches	O
in	O
New	O
Alexandertown.	O

Michael	B-PERSON
Perez	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
East	O
Pennyburgh	O
around	O
20:15.	B-TIME

07:45:	B-TIME
Surveillance	O
detected	O
Carrie	B-PERSON
Reed	B-PERSON
transporting	O
RPG	B-WEAPON
through	O
Millershire.	B-LOCATION

Steven	B-PERSON
Myers	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Parsonsburgh	B-LOCATION
using	O
drone	B-WEAPON
at	O
evening.	B-TIME

13:30:	B-TIME
Surveillance	O
detected	O
John	B-PERSON
Terry	B-PERSON
transporting	O
sniper	O
rifle	O
through	O
New	O
Deborahmouth.	O

Multiple	O
drones	O
carrying	O
chemical	O
gas	O
spotted	O
near	O
Susanport	B-LOCATION
just	O
after	O
03:00.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Jennifer	B-PERSON
Johnson	B-PERSON
uncovered	O
hidden	O
IED	B-WEAPON
caches	O
in	O
North	O
Brian.	O

Authorities	O
in	O
North	O
Gregory	O
detained	O
Tanya	B-PERSON
Ray	B-PERSON
with	O
explosives	O
resembling	O
grenade	B-WEAPON
at	O
03:00.	B-TIME

Authorities	O
in	O
New	O
Lisa	O
detained	O
Michael	B-PERSON
King	B-PERSON
with	O
explosives	O
resembling	O
AK-47	B-WEAPON
at	O
13:30.	B-TIME

At	O
07:45,	B-TIME
Kevin	B-PERSON
Brooks	B-PERSON
met	O
with	O
Michael	B-PERSON
Taylor	B-PERSON
in	O
North	O
Mary	O
to	O
discuss	O
AK-47.	B-WEAPON

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
sniper	O
rifle	O
in	O
Hendrickstown	B-LOCATION
led	O
by	O
Jennifer	B-PERSON
Davidson	B-PERSON
at	O
07:45.	B-TIME

Bruce	B-PERSON
Rocha	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
North	O
Ericfort	O
around	O
dawn.	B-TIME

Trevor	B-PERSON
Hill	B-PERSON
and	O
Sarah	B-PERSON
Maddox	B-PERSON
conducted	O
a	O
drill	O
with	O
RPG	B-WEAPON
near	O
South	O
Lisamouth	O
around	O
07:45.	B-TIME

Richard	B-PERSON
Davis	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Port	O
Natalieville	O
using	O
RPG	B-WEAPON
at	O
evening.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
chemical	O
gas	O
in	O
Barberhaven	B-LOCATION
led	O
by	O
Andrew	B-PERSON
Lopez	O
PhD	B-PERSON
at	O
dawn.	B-TIME

At	O
03:00,	B-TIME
Thomas	B-PERSON
Burns	B-PERSON
met	O
with	O
Michael	B-PERSON
Lee	B-PERSON
in	O
New	O
Patriciaburgh	O
to	O
discuss	O
RPG.	B-WEAPON

Multiple	O
drones	O
carrying	O
AK-47	B-WEAPON
spotted	O
near	O
North	O
William	O
just	O
after	O
20:15.	B-TIME

Theodore	B-PERSON
Anderson	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
New	O
Travischester	O
using	O
sniper	O
rifle	O
at	O
20:15.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
sniper	O
rifle	O
in	O
Brownmouth	B-LOCATION
led	O
by	O
Tammy	B-PERSON
Burns	B-PERSON
at	O
evening.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
sniper	O
rifle	O
in	O
Kimhaven	B-LOCATION
led	O
by	O
Nicole	B-PERSON
Carrillo	B-PERSON
at	O
13:30.	B-TIME

Authorities	O
in	O
Josephshire	B-LOCATION
detained	O
Crystal	B-PERSON
Fry	B-PERSON
with	O
explosives	O
resembling	O
IED	B-WEAPON
at	O
20:15.	B-TIME

midnight:	B-TIME
Surveillance	O
detected	O
Brandy	B-PERSON
Martinez	B-PERSON
transporting	O
drone	B-WEAPON
through	O
North	O
Alexandra.	O

A	O
joint	O
operation	O
led	O
by	O
Ashley	B-PERSON
Bolton	B-PERSON
uncovered	O
hidden	O
grenade	B-WEAPON
caches	O
in	O
Woodshire.	B-LOCATION

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
AK-47	B-WEAPON
in	O
Lindaview	B-LOCATION
led	O
by	O
Lisa	B-PERSON
Nelson	B-PERSON
at	O
13:30.	B-TIME

Authorities	O
in	O
Sallymouth	B-LOCATION
detained	O
Christopher	B-PERSON
Harrison	B-PERSON
with	O
explosives	O
resembling	O
RPG	B-WEAPON
at	O
13:30.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
IED	B-WEAPON
in	O
Lake	O
Kathleen	O
led	O
by	O
Heather	B-PERSON
Mcintyre	B-PERSON
at	O
evening.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Latoya	B-PERSON
Hood	B-PERSON
uncovered	O
hidden	O
RPG	B-WEAPON
caches	O
in	O
South	O
Perry.	O

Tyler	B-PERSON
Novak	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Cherylstad	B-LOCATION
around	O
13:30.	B-TIME

Authorities	O
in	O
Wellsbury	B-LOCATION
detained	O
John	B-PERSON
Torres	B-PERSON
with	O
explosives	O
resembling	O
drone	B-WEAPON
at	O
20:15.	B-TIME

Military	O
sources	O
say	O
Patricia	B-PERSON
Edwards	B-PERSON
planned	O
a	O
strike	O
at	O
North	O
Zachary	O
using	O
sniper	O
rifle	O
at	O
03:00.	B-TIME

dawn:	B-TIME
Surveillance	O
detected	O
Jamie	B-PERSON
Goodwin	B-PERSON
transporting	O
IED	B-WEAPON
through	O
Reginaport.	B-LOCATION

Multiple	O
drones	O
carrying	O
AK-47	B-WEAPON
spotted	O
near	O
Reyesbury	B-LOCATION
just	O
after	O
03:00.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
AK-47	B-WEAPON
in	O
Patelbury	B-LOCATION
led	O
by	O
Kylie	B-PERSON
Whitehead	B-PERSON
at	O
13:30.	B-TIME

midnight:	B-TIME
Surveillance	O
detected	O
Edward	B-PERSON
Kelly	B-PERSON
transporting	O
RPG	B-WEAPON
through	O
Harveystad.	B-LOCATION

midnight:	B-TIME
Surveillance	O
detected	O
Kenneth	B-PERSON
Griffin	B-PERSON
transporting	O
sniper	O
rifle	O
through	O
West	O
Brittany.	O

20:15:	B-TIME
Surveillance	O
detected	O
Jeffrey	B-PERSON
Pierce	B-PERSON
transporting	O
drone	B-WEAPON
through	O
Port	O
Amanda.	O

At	O
dawn,	B-TIME
Ashley	B-PERSON
Barber	B-PERSON
met	O
with	O
Brooke	B-PERSON
Obrien	B-PERSON
in	O
Elizabethchester	B-LOCATION
to	O
discuss	O
sniper	O
rifle.	O

Multiple	O
drones	O
carrying	O
sniper	O
rifle	O
spotted	O
near	O
Michaelville	B-LOCATION
just	O
after	O
midnight.	B-TIME

Multiple	O
drones	O
carrying	O
sniper	O
rifle	O
spotted	O
near	O
Williamsberg	B-LOCATION
just	O
after	O
20:15.	B-TIME

03:00:	B-TIME
Surveillance	O
detected	O
Samantha	B-PERSON
Gonzales	B-PERSON
transporting	O
IED	B-WEAPON
through	O
Jeremytown.	B-LOCATION

Ian	B-PERSON
Brooks	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Melissatown	B-LOCATION
around	O
13:30.	B-TIME

Authorities	O
in	O
Port	O
Brian	O
detained	O
Robin	B-PERSON
Meadows	B-PERSON
with	O
explosives	O
resembling	O
IED	B-WEAPON
at	O
20:15.	B-TIME

Jesus	B-PERSON
Bryan	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Oconnellhaven	B-LOCATION
around	O
20:15.	B-TIME

Katelyn	B-PERSON
English	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Sloanshire	B-LOCATION
using	O
sniper	O
rifle	O
at	O
20:15.	B-TIME

evening:	B-TIME
Surveillance	O
detected	O
Kelly	B-PERSON
Swanson	B-PERSON
transporting	O
grenade	B-WEAPON
through	O
New	O
Richard.	O

A	O
joint	O
operation	O
led	O
by	O
Angela	B-PERSON
Moreno	B-PERSON
uncovered	O
hidden	O
grenade	B-WEAPON
caches	O
in	O
Stephentown.	B-LOCATION

Melinda	B-PERSON
Sanford	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Lake	O
Susanport	O
around	O
evening.	B-TIME

Military	O
sources	O
say	O
Michelle	B-PERSON
Young	B-PERSON
planned	O
a	O
strike	O
at	O
Thomasfort	B-LOCATION
using	O
grenade	B-WEAPON
at	O
07:45.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
sniper	O
rifle	O
in	O
Williamview	B-LOCATION
led	O
by	O
Stephanie	B-PERSON
Nelson	B-PERSON
at	O
13:30.	B-TIME

Nathaniel	B-PERSON
Wiley	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
East	O
Steventown	O
around	O
evening.	B-TIME

20:15:	B-TIME
Surveillance	O
detected	O
Kimberly	B-PERSON
Sherman	B-PERSON
transporting	O
AK-47	B-WEAPON
through	O
Dawnhaven.	B-LOCATION

Alex	B-PERSON
Garcia	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Port	O
Christineberg	O
using	O
grenade	B-WEAPON
at	O
13:30.	B-TIME

Stephanie	B-PERSON
Fitzpatrick	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Millerburgh	B-LOCATION
using	O
chemical	O
gas	O
at	O
03:00.	B-TIME

At	O
midnight,	B-TIME
Whitney	B-PERSON
Fowler	B-PERSON
met	O
with	O
Sharon	B-PERSON
Johnson	B-PERSON
in	O
Kristinamouth	B-LOCATION
to	O
discuss	O
grenade.	B-WEAPON

At	O
03:00,	B-TIME
Carol	B-PERSON
Bennett	B-PERSON
met	O
with	O
Margaret	B-PERSON
Lam	B-PERSON
in	O
Reynoldsburgh	B-LOCATION
to	O
discuss	O
RPG.	B-WEAPON

A	O
joint	O
operation	O
led	O
by	O
Melinda	B-PERSON
Mccann	B-PERSON
uncovered	O
hidden	O
grenade	B-WEAPON
caches	O
in	O
Rogersport.	B-LOCATION

Authorities	O
in	O
Ryanland	B-LOCATION
detained	O
Rebecca	B-PERSON
Mercer	B-PERSON
with	O
explosives	O
resembling	O
grenade	B-WEAPON
at	O
evening.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Kristen	B-PERSON
Peterson	B-PERSON
uncovered	O
hidden	O
drone	B-WEAPON
caches	O
in	O
Garyside.	B-LOCATION

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
grenade	B-WEAPON
in	O
Port	O
Kathleenfort	O
led	O
by	O
Kendra	B-PERSON
Guerra	B-PERSON
at	O
20:15.	B-TIME

Authorities	O
in	O
Sellersport	B-LOCATION
detained	O
Jordan	B-PERSON
Smith	B-PERSON
with	O
explosives	O
resembling	O
RPG	B-WEAPON
at	O
20:15.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
chemical	O
gas	O
in	O
Dennisland	B-LOCATION
led	O
by	O
Caroline	B-PERSON
Baker	B-PERSON
at	O
20:15.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
IED	B-WEAPON
in	O
Oconnorland	B-LOCATION
led	O
by	O
Katie	B-PERSON
Phillips	B-PERSON
at	O
dawn.	B-TIME

20:15:	B-TIME
Surveillance	O
detected	O
Elizabeth	B-PERSON
Smith	B-PERSON
transporting	O
grenade	B-WEAPON
through	O
Perezbury.	B-LOCATION

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
grenade	B-WEAPON
in	O
Williamsfort	B-LOCATION
led	O
by	O
Tina	B-PERSON
Munoz	B-PERSON
at	O
evening.	B-TIME

Authorities	O
in	O
North	O
Deborahberg	O
detained	O
Amber	B-PERSON
Haas	B-PERSON
with	O
explosives	O
resembling	O
chemical	O
gas	O
at	O
midnight.	B-TIME

Multiple	O
drones	O
carrying	O
IED	B-WEAPON
spotted	O
near	O
Lake	O
Elizabethland	O
just	O
after	O
20:15.	B-TIME

Phillip	B-PERSON
Stephens	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Markport	B-LOCATION
using	O
AK-47	B-WEAPON
at	O
13:30.	B-TIME

Military	O
sources	O
say	O
Samantha	B-PERSON
Flores	B-PERSON
planned	O
a	O
strike	O
at	O
Port	O
Thomasmouth	O
using	O
sniper	O
rifle	O
at	O
03:00.	B-TIME

Multiple	O
drones	O
carrying	O
RPG	B-WEAPON
spotted	O
near	O
Elizabethmouth	B-LOCATION
just	O
after	O
evening.	B-TIME

At	O
dawn,	B-TIME
Joe	B-PERSON
Lee	B-PERSON
met	O
with	O
